,zpid,address,city_state_zip,latitude,longitude,message_code,zestimate,valuation_high,valuation_low,home value index,tax assessment,tax assess year,year built,lot size,finished sq ft,bedrooms,bathrooms
39,20339908,8808 S 11th Ave, Inglewood CA 90305,33.9576698232,-118.32836584,0,572065,600668,543462,"415,200",153717.0,2017,1937,6651,1396,2,1.0
40,20334153,837 Glenway Dr, Inglewood CA 90302,33.9713052871,-118.367248339,0,1089224,1187254,991194,"415,200",581689.0,2017,1957,6020,3056,5,4.0
41,20341064,9101 S 4th Ave, Inglewood CA 90305,33.9551607972,-118.321276147,0,557500,585375,529625,"415,200",55922.0,2017,1949,8505,1321,2,1.0
42,20336450,615 Manchester Dr, Inglewood CA 90301,33.9607661454,-118.346954509,0,638143,670050,606236,"415,200",76789.0,2017,1926,7292,1660,4,2.0
43,20378011,5310 W 64th St, Inglewood CA 90302,33.9822547046,-118.373673974,0,952779,1000418,905140,"415,200",365974.0,2017,1985,4963,2437,4,3.0
44,20341270,9306 S 3rd Ave, Inglewood CA 90305,33.9523870357,-118.319735446,0,518033,543935,492131,"415,200",51074.0,2017,1940,8509,969,2,1.0
45,20345660,10609 S Freeman Ave, Inglewood CA 90304,33.9396255406,-118.348703922,0,452676,475310,430042,"415,200",196081.0,2017,1924,4242,1040,3,1.0
46,20335875,320 W Regent St, Inglewood CA 90301,33.9641045597,-118.360903105,0,817482,858356,776608,"415,200",119390.0,2017,1942,9885,2076,4,3.0
47,20331438,923 E Hyde Park Blvd, Inglewood CA 90302,33.9785776631,-118.342418207,0,592343,621960,562726,"415,200",350186.0,2017,1923,5411,1673,4,2.0
48,20343815,11148 Lemoli Ave S, Inglewood CA 90303,33.9335849342,-118.330270913,0,554238,581950,526526,"415,200",305482.0,2017,1979,5261,1607,3,2.0
49,20341522,9829 S 7th Ave, Inglewood CA 90305,33.9456682319,-118.324489815,0,543048,570200,515896,"415,200",52847.0,2017,1942,8746,1150,3,1.0
